===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,SMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1913,,1913,2020-03-20 16:00:00,6614.66,6664.99,6321.12,6438.18,13369.47,,SMACross,1913,737504.6666666666,Broker,1913,6433.6483526395805,12240.427470728311,BuySell,1913,,,Trades - Net Profit/Loss,1913,,
1914,,1914,2020-03-20 17:00:00,6438.18,6472.2,6342.02,6415.9,5791.17,,SMACross,1914,737504.7083333334,Broker,1914,6433.6483526395805,12220.332499983313,BuySell,1914,,,Trades - Net Profit/Loss,1914,,
1915,,1915,2020-03-20 18:00:00,6415.9,6423.78,6162.7,6193.66,10839.9,,SMACross,1915,737504.75,Broker,1915,6433.6483526395805,12019.887872587988,BuySell,1915,,,Trades - Net Profit/Loss,1915,,
1916,,1916,2020-03-20 19:00:00,6193.66,6293.29,6153.74,6187.59,5934.17,,SMACross,1916,737504.7916666666,Broker,1916,6433.6483526395805,12014.413165567246,BuySell,1916,,,Trades - Net Profit/Loss,1916,,
1917,,1917,2020-03-20 20:00:00,6187.59,6190.0,5670.0,5963.79,24066.76,,SMACross,1917,737504.8333333334,Broker,1917,6433.6483526395805,11812.561529448303,BuySell,1917,,,Trades - Net Profit/Loss,1917,,
1918,,1918,2020-03-20 21:00:00,5963.79,6269.94,5901.23,6239.19,10685.45,,SMACross,1918,737504.875,Broker,1918,6433.6483526395805,12060.952684886895,BuySell,1918,,,Trades - Net Profit/Loss,1918,,
1919,,1919,2020-03-20 22:00:00,6239.19,6374.99,6057.01,6162.1,10734.68,,SMACross,1919,737504.9166666666,Broker,1919,17677.002408469718,12119.22775731449,BuySell,1919,,6470.614849999999,Trades - Net Profit/Loss,1919,788.617187633427,
1920,,1920,2020-03-20 23:00:00,6162.1,6240.0,6078.0,6208.36,5293.26,,SMACross,1920,737504.9583333334,Broker,1920,17677.002408469718,12077.504537087225,BuySell,1920,,,Trades - Net Profit/Loss,1920,,
1921,,1921,2020-03-21 00:00:00,6208.36,6223.2,6062.03,6140.88,6418.76,,SMACross,1921,737505.0,Broker,1921,17677.002408469718,12138.366683670363,BuySell,1921,,,Trades - Net Profit/Loss,1921,,
1922,,1922,2020-03-21 01:00:00,6140.88,6294.77,6129.36,6285.0,4447.48,,SMACross,1922,737505.0416666666,Broker,1922,17677.002408469718,12008.380723896178,BuySell,1922,,,Trades - Net Profit/Loss,1922,,
1923,,1923,2020-03-21 02:00:00,6285.0,6380.0,6230.33,6278.37,6756.13,,SMACross,1923,737505.0833333334,Broker,1923,17677.002408469718,12014.360510971554,BuySell,1923,,,Trades - Net Profit/Loss,1923,,
1924,,1924,2020-03-21 03:00:00,6278.37,6287.22,6156.01,6267.45,5195.59,,SMACross,1924,737505.125,Broker,1924,17677.002408469718,12024.209572036874,BuySell,1924,,,Trades - Net Profit/Loss,1924,,
1925,,1925,2020-03-21 04:00:00,6267.45,6330.18,6140.0,6174.87,3814.95,,SMACross,1925,737505.1666666666,Broker,1925,17677.002408469718,12107.710128211547,BuySell,1925,,,Trades - Net Profit/Loss,1925,,
1926,,1926,2020-03-21 05:00:00,6174.87,6216.65,6082.59,6112.18,4166.7,,SMACross,1926,737505.2083333334,Broker,1926,17677.002408469718,12164.252036470243,BuySell,1926,,,Trades - Net Profit/Loss,1926,,
1927,,1927,2020-03-21 06:00:00,6112.18,6236.45,6026.0,6227.72,4379.52,,SMACross,1927,737505.25,Broker,1927,17677.002408469718,12060.043198055666,BuySell,1927,,,Trades - Net Profit/Loss,1927,,
1928,,1928,2020-03-21 07:00:00,6227.72,6229.11,6084.73,6151.16,3759.02,,SMACross,1928,737505.2916666666,Broker,1928,17677.002408469718,12129.094856953192,BuySell,1928,,,Trades - Net Profit/Loss,1928,,
1929,,1929,2020-03-21 08:00:00,6151.16,6170.0,6031.06,6112.51,4936.35,,SMACross,1929,737505.3333333334,Broker,1929,17677.002408469718,12163.95440000948,BuySell,1929,,,Trades - Net Profit/Loss,1929,,
1930,,1930,2020-03-21 09:00:00,6112.51,6135.15,5900.0,5976.4,7927.97,,SMACross,1930,737505.375,Broker,1930,17677.002408469718,12286.71591114509,BuySell,1930,,,Trades - Net Profit/Loss,1930,,
1931,,1931,2020-03-21 10:00:00,5976.4,6040.0,5938.78,5974.53,4063.23,,SMACross,1931,737505.4166666666,Broker,1931,17677.002408469718,12288.40251775609,BuySell,1931,,,Trades - Net Profit/Loss,1931,,
1932,,1932,2020-03-21 11:00:00,5974.53,6121.97,5860.02,6118.72,7222.75,,SMACross,1932,737505.4583333334,Broker,1932,17677.002408469718,12158.35342297508,BuySell,1932,,,Trades - Net Profit/Loss,1932,,
1933,,1933,2020-03-21 12:00:00,6118.72,6218.01,6089.94,6130.3,7683.17,,SMACross,1933,737505.5,Broker,1933,17677.002408469718,12147.909088988228,BuySell,1933,,,Trades - Net Profit/Loss,1933,,
1934,,1934,2020-03-21 13:00:00,6130.3,6275.0,6129.0,6161.2,6335.39,,SMACross,1934,737505.5416666666,Broker,1934,17677.002408469718,12120.03949311658,BuySell,1934,,,Trades - Net Profit/Loss,1934,,
1935,,1935,2020-03-21 14:00:00,6161.2,6224.48,6114.02,6182.8,4202.75,,SMACross,1935,737505.5833333334,Broker,1935,17677.002408469718,12100.557833866493,BuySell,1935,,,Trades - Net Profit/Loss,1935,,
1936,,1936,2020-03-21 15:00:00,6182.8,6242.99,6145.45,6212.08,4624.82,,SMACross,1936,737505.625,Broker,1936,17677.002408469718,12074.149362438598,BuySell,1936,,,Trades - Net Profit/Loss,1936,,
1937,,1937,2020-03-21 16:00:00,6212.08,6264.52,6113.89,6133.75,5810.95,,SMACross,1937,737505.6666666666,Broker,1937,17677.002408469718,12144.797435080229,BuySell,1937,,,Trades - Net Profit/Loss,1937,,
1938,,1938,2020-03-21 17:00:00,6133.75,6173.68,6043.0,6066.77,3703.98,,SMACross,1938,737505.7083333334,Broker,1938,17677.002408469718,12205.208617328874,BuySell,1938,,,Trades - Net Profit/Loss,1938,,
1939,,1939,2020-03-21 18:00:00,6066.77,6226.27,6050.74,6210.51,5377.76,,SMACross,1939,737505.75,Broker,1939,17677.002408469718,12075.565390448905,BuySell,1939,,,Trades - Net Profit/Loss,1939,,
1940,,1940,2020-03-21 19:00:00,6210.51,6245.0,6188.32,6216.27,3834.1,,SMACross,1940,737505.7916666666,Broker,1940,17677.002408469718,12070.370281315549,BuySell,1940,,,Trades - Net Profit/Loss,1940,,
1941,,1941,2020-03-21 20:00:00,6216.27,6369.33,6180.0,6325.25,5515.35,,SMACross,1941,737505.8333333334,Broker,1941,17677.002408469718,11972.078094969514,BuySell,1941,,,Trades - Net Profit/Loss,1941,,
1942,,1942,2020-03-21 21:00:00,6325.25,6456.98,6130.0,6179.43,10628.9,,SMACross,1942,737505.875,Broker,1942,6255.743932842312,11829.149007831056,BuySell,1942,6038.05,,Trades - Net Profit/Loss,1942,,-88.9522098986355
1943,,1943,2020-03-21 22:00:00,6179.43,6240.0,6080.0,6153.94,5423.19,,SMACross,1943,737505.9166666666,Broker,1943,6255.743932842312,11806.158846058617,BuySell,1943,,,Trades - Net Profit/Loss,1943,,
1944,,1944,2020-03-21 23:00:00,6153.94,6216.48,6137.24,6186.98,2684.86,,SMACross,1944,737505.9583333334,Broker,1944,6255.743932842312,11835.958569281896,BuySell,1944,,,Trades - Net Profit/Loss,1944,,
1945,,1945,2020-03-22 00:00:00,6186.98,6203.81,6104.0,6191.2,2984.09,,SMACross,1945,737506.0,Broker,1945,6255.743932842312,11839.764708265015,BuySell,1945,,,Trades - Net Profit/Loss,1945,,
1946,,1946,2020-03-22 01:00:00,6191.2,6288.99,6169.26,6255.0,4013.06,,SMACross,1946,737506.0416666666,Broker,1946,6255.743932842312,11897.307757346287,BuySell,1946,,,Trades - Net Profit/Loss,1946,,
1947,,1947,2020-03-22 02:00:00,6255.0,6333.36,6252.02,6264.55,3621.32,,SMACross,1947,737506.0833333334,Broker,1947,6255.743932842312,11905.921176135098,BuySell,1947,,,Trades - Net Profit/Loss,1947,,
1948,,1948,2020-03-22 03:00:00,6264.55,6363.76,6238.58,6351.93,2617.8,,SMACross,1948,737506.125,Broker,1948,6255.743932842312,11984.731703231046,BuySell,1948,,,Trades - Net Profit/Loss,1948,,
1949,,1949,2020-03-22 04:00:00,6351.93,6380.0,6274.92,6296.11,2490.43,,SMACross,1949,737506.1666666666,Broker,1949,6255.743932842312,11934.386044928278,BuySell,1949,,,Trades - Net Profit/Loss,1949,,
1950,,1950,2020-03-22 05:00:00,6296.11,6393.0,6295.0,6358.88,2319.25,,SMACross,1950,737506.2083333334,Broker,1950,6255.743932842312,11991.000107480495,BuySell,1950,,,Trades - Net Profit/Loss,1950,,
1951,,1951,2020-03-22 06:00:00,6358.88,6407.87,6287.8,6305.86,3518.63,,SMACross,1951,737506.25,Broker,1951,6255.743932842312,11943.179849450888,BuySell,1951,,,Trades - Net Profit/Loss,1951,,
1952,,1952,2020-03-22 07:00:00,6305.86,6330.0,6264.24,6289.34,2112.83,,SMACross,1952,737506.2916666666,Broker,1952,6255.743932842312,11928.279987839247,BuySell,1952,,,Trades - Net Profit/Loss,1952,,
1953,,1953,2020-03-22 08:00:00,6289.34,6317.74,6201.21,6241.11,3058.66,,SMACross,1953,737506.3333333334,Broker,1953,6255.743932842312,11884.779968134078,BuySell,1953,,,Trades - Net Profit/Loss,1953,,
1954,,1954,2020-03-22 09:00:00,6241.11,6316.0,6206.71,6306.31,2885.76,,SMACross,1954,737506.375,Broker,1954,6255.743932842312,11943.58571735193,BuySell,1954,,,Trades - Net Profit/Loss,1954,,
1955,,1955,2020-03-22 10:00:00,6306.31,6309.92,6172.52,6254.5,4665.88,,SMACross,1955,737506.4166666666,Broker,1955,6255.743932842312,11896.856793011793,BuySell,1955,,,Trades - Net Profit/Loss,1955,,
1956,,1956,2020-03-22 11:00:00,6254.5,6275.0,6126.15,6153.57,3767.65,,SMACross,1956,737506.4583333334,Broker,1956,6255.743932842312,11805.825132451093,BuySell,1956,,,Trades - Net Profit/Loss,1956,,
1957,,1957,2020-03-22 12:00:00,6153.57,6156.53,5915.0,6018.05,13670.76,,SMACross,1957,737506.5,Broker,1957,6255.743932842312,11683.595759230186,BuySell,1957,,,Trades - Net Profit/Loss,1957,,
1958,,1958,2020-03-22 13:00:00,6018.05,6146.2,5966.66,6064.27,5453.8,,SMACross,1958,737506.5416666666,Broker,1958,6255.743932842312,11725.282902310693,BuySell,1958,,,Trades - Net Profit/Loss,1958,,
1959,,1959,2020-03-22 14:00:00,6064.27,6080.72,5977.62,6064.45,3834.5,,SMACross,1959,737506.5833333334,Broker,1959,17183.882793840137,11714.18147721134,BuySell,1959,,6171.9308,Trades - Net Profit/Loss,1959,,-246.55980731479033
1960,,1960,2020-03-22 15:00:00,6064.45,6099.63,5935.0,6076.14,5417.59,,SMACross,1960,737506.625,Broker,1960,17183.882793840137,11703.637931070898,BuySell,1960,,,Trades - Net Profit/Loss,1960,,
1961,,1961,2020-03-22 16:00:00,6076.14,6139.0,6009.01,6039.94,4705.82,,SMACross,1961,737506.6666666666,Broker,1961,17183.882793840137,11736.287748888173,BuySell,1961,,,Trades - Net Profit/Loss,1961,,
1962,,1962,2020-03-22 17:00:00,6039.94,6089.91,5956.0,6016.75,5131.24,,SMACross,1962,737506.7083333334,Broker,1962,17183.882793840137,11757.203474721944,BuySell,1962,,,Trades - Net Profit/Loss,1962,,
1963,,1963,2020-03-22 18:00:00,6016.75,6033.43,5863.0,5990.12,7888.18,,SMACross,1963,737506.75,Broker,1963,17183.882793840137,11781.221835177028,BuySell,1963,,,Trades - Net Profit/Loss,1963,,
1964,,1964,2020-03-22 19:00:00,5990.12,5991.58,5895.22,5911.03,4416.18,,SMACross,1964,737506.7916666666,Broker,1964,17183.882793840137,11852.555373607087,BuySell,1964,,,Trades - Net Profit/Loss,1964,,
1965,,1965,2020-03-22 20:00:00,5911.03,5950.0,5769.24,5922.9,8748.87,,SMACross,1965,737506.8333333334,Broker,1965,17183.882793840137,11841.84948030623,BuySell,1965,,,Trades - Net Profit/Loss,1965,,
1966,,1966,2020-03-22 21:00:00,5922.9,6145.0,5919.0,6050.56,7586.67,,SMACross,1966,737506.875,Broker,1966,17183.882793840137,11726.709266423546,BuySell,1966,,,Trades - Net Profit/Loss,1966,,
1967,,1967,2020-03-22 22:00:00,6050.56,6051.97,5835.0,5871.86,6430.29,,SMACross,1967,737506.9166666666,Broker,1967,17183.882793840137,11887.883919571246,BuySell,1967,,,Trades - Net Profit/Loss,1967,,
1968,,1968,2020-03-22 23:00:00,5871.86,5905.0,5734.01,5816.19,7776.73,,SMACross,1968,737506.9583333334,Broker,1968,17183.882793840137,11938.094288573666,BuySell,1968,,,Trades - Net Profit/Loss,1968,,
1969,,1969,2020-03-23 00:00:00,5816.19,5947.07,5688.0,5903.84,11092.84,,SMACross,1969,737507.0,Broker,1969,17183.882793840137,11859.040240737093,BuySell,1969,,,Trades - Net Profit/Loss,1969,,
1970,,1970,2020-03-23 01:00:00,5903.84,5930.0,5841.82,5871.48,4075.13,,SMACross,1970,737507.0416666666,Broker,1970,17183.882793840137,11888.226652465462,BuySell,1970,,,Trades - Net Profit/Loss,1970,,
1971,,1971,2020-03-23 02:00:00,5871.48,5905.67,5826.02,5897.53,2917.71,,SMACross,1971,737507.0833333334,Broker,1971,17183.882793840137,11864.73141063839,BuySell,1971,,,Trades - Net Profit/Loss,1971,,
1972,,1972,2020-03-23 03:00:00,5897.53,5990.0,5881.61,5955.36,3975.94,,SMACross,1972,737507.125,Broker,1972,17183.882793840137,11812.572875710961,BuySell,1972,,,Trades - Net Profit/Loss,1972,,
1973,,1973,2020-03-23 04:00:00,5955.36,5993.24,5870.39,5901.94,3155.8,,SMACross,1973,737507.1666666666,Broker,1973,17183.882793840137,11860.753905208165,BuySell,1973,,,Trades - Net Profit/Loss,1973,,
1974,,1974,2020-03-23 05:00:00,5901.94,5934.12,5855.73,5875.37,2332.09,,SMACross,1974,737507.2083333334,Broker,1974,17183.882793840137,11884.718149943108,BuySell,1974,,,Trades - Net Profit/Loss,1974,,
1975,,1975,2020-03-23 06:00:00,5875.37,5939.89,5871.22,5913.0,2600.25,,SMACross,1975,737507.25,Broker,1975,17183.882793840137,11850.778574129185,BuySell,1975,,,Trades - Net Profit/Loss,1975,,
1976,,1976,2020-03-23 07:00:00,5913.0,5922.55,5845.0,5855.59,3060.64,,SMACross,1976,737507.2916666666,Broker,1976,17183.882793840137,11902.55829901564,BuySell,1976,,,Trades - Net Profit/Loss,1976,,
1977,,1977,2020-03-23 08:00:00,5855.59,5890.79,5754.0,5768.0,4829.93,,SMACross,1977,737507.3333333334,Broker,1977,17183.882793840137,11981.558231132076,BuySell,1977,,,Trades - Net Profit/Loss,1977,,
1978,,1978,2020-03-23 09:00:00,5768.0,5834.17,5728.99,5790.81,5030.05,,SMACross,1978,737507.375,Broker,1978,17183.882793840137,11960.985238192516,BuySell,1978,,,Trades - Net Profit/Loss,1978,,
1979,,1979,2020-03-23 10:00:00,5790.81,5870.0,5783.0,5863.53,3360.13,,SMACross,1979,737507.4166666666,Broker,1979,17183.882793840137,11895.396985383895,BuySell,1979,,,Trades - Net Profit/Loss,1979,,
1980,,1980,2020-03-23 11:00:00,5863.53,5930.0,5810.72,5843.29,4507.02,,SMACross,1980,737507.4583333334,Broker,1980,17183.882793840137,11913.65202164416,BuySell,1980,,,Trades - Net Profit/Loss,1980,,
1981,,1981,2020-03-23 12:00:00,5843.29,6370.94,5841.73,6323.91,26462.78,,SMACross,1981,737507.5,Broker,1981,17183.882793840137,11480.167064756375,BuySell,1981,,,Trades - Net Profit/Loss,1981,,
1982,,1982,2020-03-23 13:00:00,6323.91,6600.0,6135.0,6287.11,27505.56,,SMACross,1982,737507.5416666666,Broker,1982,17183.882793840137,11513.358039775041,BuySell,1982,,,Trades - Net Profit/Loss,1982,,
1983,,1983,2020-03-23 14:00:00,6287.11,6328.56,6190.97,6223.56,8801.01,,SMACross,1983,737507.5833333334,Broker,1983,5831.492236201814,11444.699423352888,BuySell,1983,6098.10545,,Trades - Net Profit/Loss,1983,,-212.12584832024993
1984,,1984,2020-03-23 15:00:00,6223.56,6259.51,6156.87,6231.74,5514.29,,SMACross,1984,737507.625,Broker,1984,5831.492236201814,11452.077199865187,BuySell,1984,,,Trades - Net Profit/Loss,1984,,
1985,,1985,2020-03-23 16:00:00,6231.74,6379.0,6225.36,6379.0,8546.97,,SMACross,1985,737507.6666666666,Broker,1985,5831.492236201814,11584.895215659984,BuySell,1985,,,Trades - Net Profit/Loss,1985,,
1986,,1986,2020-03-23 17:00:00,6379.0,6379.0,6254.97,6276.85,5819.94,,SMACross,1986,737507.7083333334,Broker,1986,5831.492236201814,11492.763202123122,BuySell,1986,,,Trades - Net Profit/Loss,1986,,
1987,,1987,2020-03-23 18:00:00,6276.85,6323.46,6231.21,6258.41,4682.96,,SMACross,1987,737507.75,Broker,1987,5831.492236201814,11476.131637467031,BuySell,1987,,,Trades - Net Profit/Loss,1987,,
1988,,1988,2020-03-23 19:00:00,6258.41,6310.0,6237.08,6266.28,3079.85,,SMACross,1988,737507.7916666666,Broker,1988,5831.492236201814,11483.229816091945,BuySell,1988,,,Trades - Net Profit/Loss,1988,,
1989,,1989,2020-03-23 20:00:00,6266.28,6455.0,6260.5,6392.01,6698.76,,SMACross,1989,737507.8333333334,Broker,1989,5831.492236201814,11596.629307643485,BuySell,1989,,,Trades - Net Profit/Loss,1989,,
1990,,1990,2020-03-23 21:00:00,6392.01,6499.0,6336.88,6444.06,5929.82,,SMACross,1990,737507.875,Broker,1990,5831.492236201814,11643.574694864179,BuySell,1990,,,Trades - Net Profit/Loss,1990,,
1991,,1991,2020-03-23 22:00:00,6444.06,6470.99,6352.54,6446.48,4485.12,,SMACross,1991,737507.9166666666,Broker,1991,5831.492236201814,11645.757362243123,BuySell,1991,,,Trades - Net Profit/Loss,1991,,
1992,,1992,2020-03-23 23:00:00,6446.48,6509.03,6405.73,6467.31,6209.64,,SMACross,1992,737507.9583333334,Broker,1992,5831.492236201814,11664.544536418089,BuySell,1992,,,Trades - Net Profit/Loss,1992,,
1993,,1993,2020-03-24 00:00:00,6467.31,6666.0,6464.0,6576.56,12566.05,,SMACross,1993,737508.0,Broker,1993,5831.492236201814,11763.08024350475,BuySell,1993,,,Trades - Net Profit/Loss,1993,,
1994,,1994,2020-03-24 01:00:00,6576.56,6646.0,6497.03,6540.03,5971.86,,SMACross,1994,737508.0416666666,Broker,1994,5831.492236201814,11730.13278922671,BuySell,1994,,,Trades - Net Profit/Loss,1994,,
1995,,1995,2020-03-24 02:00:00,6540.03,6613.43,6520.0,6605.03,4558.11,,SMACross,1995,737508.0833333334,Broker,1995,5831.492236201814,11788.758152710765,BuySell,1995,,,Trades - Net Profit/Loss,1995,,
1996,,1996,2020-03-24 03:00:00,6605.03,6632.0,6513.0,6522.52,4726.67,,SMACross,1996,737508.125,Broker,1996,5831.492236201814,11714.340018232777,BuySell,1996,,,Trades - Net Profit/Loss,1996,,
1997,,1997,2020-03-24 04:00:00,6522.52,6548.1,6371.33,6425.74,6954.65,,SMACross,1997,737508.1666666666,Broker,1997,5831.492236201814,11627.051361648364,BuySell,1997,,,Trades - Net Profit/Loss,1997,,
1998,,1998,2020-03-24 05:00:00,6425.74,6504.87,6396.91,6476.63,3937.24,,SMACross,1998,737508.2083333334,Broker,1998,5831.492236201814,11672.950511613035,BuySell,1998,,,Trades - Net Profit/Loss,1998,,
1999,,1999,2020-03-24 06:00:00,6476.63,6585.06,6451.29,6560.29,4006.36,,SMACross,1999,737508.25,Broker,1999,5831.492236201814,11748.405864060356,BuySell,1999,,,Trades - Net Profit/Loss,1999,,
2000,,2000,2020-03-24 07:00:00,6560.29,6618.0,6514.07,6566.06,4181.77,,SMACross,2000,737508.2916666666,Broker,2000,5831.492236201814,11753.609992480404,BuySell,2000,,,Trades - Net Profit/Loss,2000,,
2001,,2001,2020-03-24 08:00:00,6566.06,6833.0,6563.58,6715.72,14168.67,,SMACross,2001,737508.3333333334,Broker,2001,5831.492236201814,11888.592637080765,BuySell,2001,,,Trades - Net Profit/Loss,2001,,
2002,,2002,2020-03-24 09:00:00,6715.72,6803.0,6662.42,6766.55,7261.76,,SMACross,2002,737508.375,Broker,2002,5831.492236201814,11934.437671325295,BuySell,2002,,,Trades - Net Profit/Loss,2002,,
2003,,2003,2020-03-24 10:00:00,6766.55,6806.41,6663.63,6716.16,7097.68,,SMACross,2003,737508.4166666666,Broker,2003,5831.492236201814,11888.989485695118,BuySell,2003,,,Trades - Net Profit/Loss,2003,,
2004,,2004,2020-03-24 11:00:00,6716.16,6755.0,6624.05,6731.0,6182.77,,SMACross,2004,737508.4583333334,Broker,2004,5831.492236201814,11902.374107142863,BuySell,2004,,,Trades - Net Profit/Loss,2004,,
2005,,2005,2020-03-24 12:00:00,6731.0,6740.0,6543.0,6661.58,8475.83,,SMACross,2005,737508.5,Broker,2005,5831.492236201814,11839.762218941894,BuySell,2005,,,Trades - Net Profit/Loss,2005,,
2006,,2006,2020-03-24 13:00:00,6661.58,6765.0,6630.72,6690.53,8539.05,,SMACross,2006,737508.5416666666,Broker,2006,5831.492236201814,11865.873053909021,BuySell,2006,,,Trades - Net Profit/Loss,2006,,
2007,,2007,2020-03-24 14:00:00,6690.53,6728.15,6600.0,6622.21,5735.09,,SMACross,2007,737508.5833333334,Broker,2007,5831.492236201814,11804.253287243935,BuySell,2007,,,Trades - Net Profit/Loss,2007,,
2008,,2008,2020-03-24 15:00:00,6622.21,6650.0,6461.01,6587.52,10629.49,,SMACross,2008,737508.625,Broker,2008,5831.492236201814,11772.965381716831,BuySell,2008,,,Trades - Net Profit/Loss,2008,,
2009,,2009,2020-03-24 16:00:00,6587.52,6631.57,6510.01,6596.65,5169.2,,SMACross,2009,737508.6666666666,Broker,2009,5831.492236201814,11781.199990464667,BuySell,2009,,,Trades - Net Profit/Loss,2009,,
2010,,2010,2020-03-24 17:00:00,6596.65,6706.98,6588.16,6659.11,5469.17,,SMACross,2010,737508.7083333334,Broker,2010,5831.492236201814,11837.534455129498,BuySell,2010,,,Trades - Net Profit/Loss,2010,,
2011,,2011,2020-03-24 18:00:00,6659.11,6659.11,6552.19,6653.17,5630.47,,SMACross,2011,737508.75,Broker,2011,5831.492236201814,11832.176998835726,BuySell,2011,,,Trades - Net Profit/Loss,2011,,
2012,,2012,2020-03-24 19:00:00,6653.17,6739.17,6595.0,6697.39,4605.72,,SMACross,2012,737508.7916666666,Broker,2012,5831.492236201814,11872.060284578261,BuySell,2012,,,Trades - Net Profit/Loss,2012,,
2013,,2013,2020-03-24 20:00:00,6697.39,6771.9,6688.0,6734.37,5179.33,,SMACross,2013,737508.8333333334,Broker,2013,5831.492236201814,11905.413606757344,BuySell,2013,,,Trades - Net Profit/Loss,2013,,
2014,,2014,2020-03-24 21:00:00,6734.37,6750.0,6610.69,6696.11,3372.65,,SMACross,2014,737508.875,Broker,2014,5831.492236201814,11870.90581588196,BuySell,2014,,,Trades - Net Profit/Loss,2014,,
2015,,2015,2020-03-24 22:00:00,6696.11,6792.15,6672.0,6757.78,3499.37,,SMACross,2015,737508.9166666666,Broker,2015,5831.492236201814,11926.527756898293,BuySell,2015,,,Trades - Net Profit/Loss,2015,,
2016,,2016,2020-03-24 23:00:00,6757.78,6786.54,6704.18,6744.72,3219.06,,SMACross,2016,737508.9583333334,Broker,2016,5831.492236201814,11914.748568481344,BuySell,2016,,,Trades - Net Profit/Loss,2016,,
2017,,2017,2020-03-25 00:00:00,6744.72,6746.7,6614.98,6699.98,5805.45,,SMACross,2017,737509.0,Broker,2017,5831.492236201814,11874.396279830933,BuySell,2017,,,Trades - Net Profit/Loss,2017,,
2018,,2018,2020-03-25 01:00:00,6699.98,6720.11,6593.35,6605.55,3472.82,,SMACross,2018,737509.0416666666,Broker,2018,5831.492236201814,11789.227155618639,BuySell,2018,,,Trades - Net Profit/Loss,2018,,
2019,,2019,2020-03-25 02:00:00,6605.55,6652.63,6535.1,6594.58,4461.04,,SMACross,2019,737509.0833333334,Broker,2019,5831.492236201814,11779.332998119868,BuySell,2019,,,Trades - Net Profit/Loss,2019,,
2020,,2020,2020-03-25 03:00:00,6594.58,6615.2,6524.16,6557.75,3303.53,,SMACross,2020,737509.125,Broker,2020,5831.492236201814,11746.114965241133,BuySell,2020,,,Trades - Net Profit/Loss,2020,,
2021,,2021,2020-03-25 04:00:00,6557.75,6624.08,6530.98,6617.76,2578.77,,SMACross,2021,737509.1666666666,Broker,2021,17648.908448822374,11680.16098035724,BuySell,2021,,6723.441199999999,Trades - Net Profit/Loss,2021,232.51282749111743,
2022,,2022,2020-03-25 05:00:00,6617.76,6713.5,6614.29,6704.57,4255.49,,SMACross,2022,737509.2083333334,Broker,2022,5699.476016955173,11746.519913174936,BuySell,2022,6515.07565,,Trades - Net Profit/Loss,2022,,-66.00810962332136
2023,,2023,2020-03-25 06:00:00,6704.57,6720.0,6654.0,6690.43,2629.6,,SMACross,2023,737509.25,Broker,2023,5699.476016955173,11733.766641795482,BuySell,2023,,,Trades - Net Profit/Loss,2023,,
2024,,2024,2020-03-25 07:00:00,6690.43,6706.81,6623.59,6675.21,2942.2,,SMACross,2024,737509.2916666666,Broker,2024,5699.476016955173,11720.039287453523,BuySell,2024,,,Trades - Net Profit/Loss,2024,,
2025,,2025,2020-03-25 08:00:00,6675.21,6800.0,6639.0,6782.45,4878.18,,SMACross,2025,737509.3333333334,Broker,2025,5699.476016955173,11816.762117915521,BuySell,2025,,,Trades - Net Profit/Loss,2025,,
2026,,2026,2020-03-25 09:00:00,6782.45,6957.96,6761.25,6869.21,13394.49,,SMACross,2026,737509.375,Broker,2026,17921.81364667395,11726.276214392423,BuySell,2026,,7062.3294,Trades - Net Profit/Loss,2026,136.45259892578753,
2027,,2027,2020-03-25 10:00:00,6869.21,6908.0,6536.63,6597.04,16317.57,,SMACross,2027,737509.4166666666,Broker,2027,5518.347707246332,11468.40721369009,BuySell,2027,6438.58055,,Trades - Net Profit/Loss,2027,,-90.56415485441951
2028,,2028,2020-03-25 11:00:00,6597.04,6635.56,6450.0,6521.36,10780.38,,SMACross,2028,737509.4583333334,Broker,2028,17406.566601120958,11524.76505634602,BuySell,2028,,6735.0934,Trades - Net Profit/Loss,2028,,-257.62352277649467
2029,,2029,2020-03-25 12:00:00,6521.36,6598.88,6500.0,6588.78,5259.5,,SMACross,2029,737509.5,Broker,2029,17406.566601120958,11463.957025483021,BuySell,2029,,,Trades - Net Profit/Loss,2029,,
2030,,2030,2020-03-25 13:00:00,6588.78,6799.0,6567.0,6573.88,12786.13,,SMACross,2030,737509.5416666666,Broker,2030,17406.566601120958,11477.395762650904,BuySell,2030,,,Trades - Net Profit/Loss,2030,,
2031,,2031,2020-03-25 14:00:00,6573.88,6651.0,6518.11,6629.22,8007.95,,SMACross,2031,737509.5833333334,Broker,2031,17406.566601120958,11427.483030109248,BuySell,2031,,,Trades - Net Profit/Loss,2031,,
2032,,2032,2020-03-25 15:00:00,6629.22,6670.7,6593.0,6617.27,4652.71,,SMACross,2032,737509.625,Broker,2032,17406.566601120958,11438.261077703624,BuySell,2032,,,Trades - Net Profit/Loss,2032,,
2033,,2033,2020-03-25 16:00:00,6617.27,6705.96,6603.6,6665.24,5046.93,,SMACross,2033,737509.6666666666,Broker,2033,17406.566601120958,11394.995559452393,BuySell,2033,,,Trades - Net Profit/Loss,2033,,
